         8381846 function calls (8245540 primitive calls) in 14.821 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      123    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:155(_path_is_mode_type)
        1    0.000    0.000    0.004    0.004 options.py:1(<module>)
        1    0.000    0.000    0.004    0.004 _video.py:2315(_extract_n_function_from_code)
     23/1    0.000    0.000    0.004    0.004 jsinterp.py:903(extract_function_from_code)
        8    0.000    0.000    0.004    0.000 cookies.py:1372(get_cookie_header)
        6    0.000    0.000    0.004    0.001 client.py:245(parse_headers)
       12    0.000    0.000    0.003    0.000 cookies.py:124(extract_cookies_to_jar)
      112    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:164(_path_isfile)
        6    0.000    0.000    0.003    0.001 _base.py:556(_get_sid_cookies)
        1    0.000    0.000    0.003    0.003 lazy_extractors.py:12398(suitable)
        1    0.000    0.000    0.003    0.003 lazy_extractors.py:13344(suitable)
        3    0.000    0.000    0.003    0.001 ffmpeg.py:63(create_mapping_re)
       12    0.000    0.000    0.003    0.000 cookiejar.py:1680(extract_cookies)
     2045    0.002    0.000    0.003    0.000 _parser.py:230(__init__)
      294    0.002    0.000    0.003    0.000 _utils.py:1718(format_decimal_suffix)
      259    0.000    0.000    0.003    0.000 _utils.py:1732(format_bytes)
        1    0.000    0.000    0.003    0.003 _helper.py:1(<module>)
     5346    0.002    0.000    0.003    0.000 contextlib.py:450(__exit__)
        5    0.000    0.000    0.003    0.001 _base.py:572(_get_sid_authorization_header)
        1    0.000    0.000    0.003    0.003 lazy_extractors.py:9090(suitable)
        1    0.000    0.000    0.003    0.003 lazy_extractors.py:824(suitable)
     9948    0.003    0.000    0.003    0.000 {method 'isdigit' of 'str' objects}
       50    0.000    0.000    0.003    0.000 common.py:3901(_configuration_arg)
        1    0.000    0.000    0.003    0.003 _video.py:1(<module>)
     5662    0.002    0.000    0.003    0.000 _utils.py:2205(__init__)
        6    0.000    0.000    0.003    0.001 client.py:231(_parse_header_lines)
      353    0.000    0.000    0.003    0.000 _base.py:912(_get_text)
       11    0.003    0.000    0.003    0.000 {built-in method nt.listdir}
     3168    0.003    0.000    0.003    0.000 {method 'split' of 'str' objects}
     9526    0.003    0.000    0.003    0.000 {method 'difference' of 'set' objects}
        3    0.000    0.000    0.003    0.001 dataclasses.py:1294(wrap)
        3    0.000    0.000    0.003    0.001 dataclasses.py:929(_process_class)
      129    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap>:304(acquire)
       23    0.000    0.000    0.003    0.000 _video.py:2141(_decrypt_signature)
        6    0.000    0.000    0.003    0.000 parser.py:56(parsestr)
      183    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:632(cached)
        6    0.000    0.000    0.003    0.000 connection.py:369(request)
        1    0.000    0.000    0.003    0.003 lazy_extractors.py:9433(suitable)
     6780    0.003    0.000    0.003    0.000 __init__.py:1013(__getitem__)
    15883    0.003    0.000    0.003    0.000 {built-in method builtins.iter}
       18    0.000    0.000    0.003    0.000 plugins.py:82(default_plugin_paths)
        6    0.000    0.000    0.003    0.000 parser.py:41(parse)
       92    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:642(_get_cached)
     2847    0.002    0.000    0.003    0.000 _parser.py:303(checkgroupname)
        1    0.000    0.000    0.003    0.003 _curlcffi.py:1(<module>)
        6    0.000    0.000    0.003    0.000 models.py:610(prepare_cookies)
        1    0.000    0.000    0.003    0.003 cookies.py:1152(LenientSimpleCookie)
       82    0.000    0.000    0.003    0.000 cookiejar.py:1096(return_ok)
        6    0.000    0.000    0.003    0.000 cookies.py:140(get_cookie_header)
        1    0.000    0.000    0.003    0.003 lazy_extractors.py:3322(suitable)
        6    0.000    0.000    0.003    0.000 adapters.py:359(build_response)
        7    0.000    0.000    0.003    0.000 lazy_extractors.py:13347(<genexpr>)
       32    0.000    0.000    0.003    0.000 traversal.py:469(get_first)
        2    0.000    0.000    0.002    0.001 common.py:1092(parse)
   329/41    0.001    0.000    0.002    0.000 <frozen abc>:121(__subclasscheck__)
        3    0.000    0.000    0.002    0.001 cache.py:56(load)
   329/41    0.001    0.000    0.002    0.000 {built-in method _abc._abc_subclasscheck}
       28    0.000    0.000    0.002    0.000 YoutubeDL.py:1291(get_value)
        1    0.000    0.000    0.002    0.002 YoutubeDL.py:1008(__exit__)
        1    0.000    0.000    0.002    0.002 YoutubeDL.py:1013(close)
        1    0.000    0.000    0.002    0.002 _strptime.py:1(<module>)
       28    0.000    0.000    0.002    0.000 YoutubeDL.py:1275(_traverse_infodict)
        1    0.000    0.000    0.002    0.002 common.py:70(close)
        6    0.000    0.000    0.002    0.000 feedparser.py:173(feed)
        1    0.002    0.002    0.002    0.002 _requests.py:290(close)
     1086    0.001    0.000    0.002    0.000 __init__.py:450(_make)
     1168    0.002    0.000    0.002    0.000 _utils.py:1005(__setattr__)
        1    0.000    0.000    0.002    0.002 lazy_extractors.py:1526(suitable)
        3    0.000    0.000    0.002    0.001 lazy_extractors.py:827(<genexpr>)
        1    0.000    0.000    0.002    0.002 _strptime.py:276(__init__)
    11888    0.002    0.000    0.002    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.002    0.002 lazy_extractors.py:10902(suitable)
       18    0.000    0.000    0.002    0.000 _video.py:3374(process_manifest_format)
        1    0.000    0.000    0.002    0.002 update.py:1(<module>)
       12    0.000    0.000    0.002    0.000 feedparser.py:178(_call_parse)
     2039    0.002    0.000    0.002    0.000 _parser.py:954(fix_flags)
        7    0.000    0.000    0.002    0.000 _utils.py:1179(extract_timezone)
       12    0.000    0.000    0.002    0.000 feedparser.py:218(_parsegen)
       85    0.001    0.000    0.002    0.000 parse.py:469(urlsplit)
      244    0.001    0.000    0.002    0.000 jsinterp.py:281(_named_object)
     1850    0.002    0.000    0.002    0.000 lazy_extractors.py:51(ie_key)
       91    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1233(path_stats)
     6672    0.002    0.000    0.002    0.000 __init__.py:1034(<genexpr>)
        4    0.000    0.000    0.002    0.000 plugins.py:83(_get_package_paths)
     4078    0.001    0.000    0.002    0.000 _compiler.py:573(isstring)
        7    0.000    0.000    0.002    0.000 enum.py:498(__new__)
        6    0.000    0.000    0.002    0.000 common.py:836(_create_request)
     2629    0.002    0.000    0.002    0.000 {method 'update' of 'dict' objects}
        2    0.000    0.000    0.002    0.001 _video.py:2018(_extract_signature_function)
     1715    0.002    0.000    0.002    0.000 _utils.py:3191(filter_using_list)
       86    0.000    0.000    0.002    0.000 _utils.py:5580(_fill_sorting_fields)
     7895    0.002    0.000    0.002    0.000 _utils.py:5417(_get_field_setting)
        6    0.000    0.000    0.002    0.000 models.py:409(prepare_url)
        9    0.000    0.000    0.002    0.000 _base.py:675(_extract_data_sync_id)
       12    0.000    0.000    0.002    0.000 cookiejar.py:1599(make_cookies)
        3    0.000    0.000    0.002    0.001 dataclasses.py:470(add_fns_to_class)
     1743    0.001    0.000    0.002    0.000 _utils.py:3210(<genexpr>)
        6    0.000    0.000    0.002    0.000 poolmanager.py:356(connection_from_url)
        1    0.000    0.000    0.002    0.002 common.py:639(initialize)
        6    0.000    0.000    0.002    0.000 _base.py:650(_extract_delegated_session_id)
      253    0.000    0.000    0.002    0.000 <frozen _collections_abc>:808(get)
        1    0.000    0.000    0.002    0.002 lazy_extractors.py:14145(suitable)
       33    0.000    0.000    0.002    0.000 _utils.py:764(expand_path)
      214    0.000    0.000    0.002    0.000 cookiejar.py:620(request_host)
        1    0.000    0.000    0.002    0.002 _base.py:479(_real_initialize)
     8036    0.002    0.000    0.002    0.000 {method 'lower' of 'str' objects}
       10    0.000    0.000    0.002    0.000 jsinterp.py:204(__init__)
    10479    0.002    0.000    0.002    0.000 {method 'extend' of 'bytearray' objects}
        1    0.000    0.000    0.002    0.002 impersonate.py:1(<module>)
        4    0.000    0.000    0.002    0.000 _base.py:934(_get_count)
       13    0.000    0.000    0.002    0.000 YoutubeDL.py:1162(get_output_path)
       23    0.000    0.000    0.002    0.000 inspect.py:3342(signature)
        6    0.001    0.000    0.002    0.000 __init__.py:358(namedtuple)
       51    0.000    0.000    0.002    0.000 request.py:289(__init__)
       23    0.000    0.000    0.002    0.000 _utils.py:2920(mimetype2ext)
       23    0.000    0.000    0.002    0.000 inspect.py:3066(from_callable)
        2    0.000    0.000    0.002    0.001 lazy_extractors.py:13386(suitable)
        1    0.000    0.000    0.002    0.002 lazy_extractors.py:1042(suitable)
        1    0.000    0.000    0.002    0.002 mhtml.py:1(<module>)
    25/23    0.000    0.000    0.002    0.000 inspect.py:2477(_signature_from_callable)
      129    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:162(__enter__)
        1    0.000    0.000    0.002    0.002 _base.py:1(<module>)
       26    0.000    0.000    0.002    0.000 YoutubeDL.py:1347(sanitize)
        1    0.000    0.000    0.002    0.002 lazy_extractors.py:10845(suitable)
        1    0.000    0.000    0.002    0.002 _utils.py:5410(__init__)
        3    0.000    0.000    0.002    0.001 dataclasses.py:1277(dataclass)
        1    0.000    0.000    0.002    0.002 _utils.py:5470(evaluate_params)
       26    0.000    0.000    0.002    0.000 YoutubeDL.py:1332(filename_sanitizer)
       41    0.000    0.000    0.002    0.000 __init__.py:34(compat_expanduser)
        1    0.000    0.000    0.002    0.002 optparse.py:1(<module>)
      5/4    0.000    0.000    0.002    0.000 functools.py:1026(__get__)
        1    0.000    0.000    0.001    0.001 _strptime.py:63(__init__)
     6339    0.001    0.000    0.001    0.000 {built-in method from_iterable}
      810    0.001    0.000    0.001    0.000 _parser.py:311(_class_escape)
       39    0.000    0.000    0.001    0.000 _utils.py:3021(parse_codecs)
       26    0.000    0.000    0.001    0.000 _utils.py:627(sanitize_filename)
        1    0.000    0.000    0.001    0.001 lazy_extractors.py:2964(suitable)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1318(create_module)
      276    0.000    0.000    0.001    0.000 networking.py:266(escape_rfc3986)
        6    0.000    0.000    0.001    0.000 _utils.py:1827(parse_count)
        1    0.001    0.001    0.001    0.001 {built-in method _imp.create_dynamic}
     2082    0.001    0.000    0.001    0.000 enum.py:1152(__new__)
        1    0.000    0.000    0.001    0.001 webvtt.py:146(Magic)
     5032    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.001    0.001 ffmpeg.py:545(FFmpegVideoConvertorPP)
        1    0.000    0.000    0.001    0.001 _markupbase.py:1(<module>)
      114    0.001    0.000    0.001    0.000 functools.py:36(update_wrapper)
      222    0.000    0.000    0.001    0.000 _strptime.py:28(_getlang)
      110    0.001    0.000    0.001    0.000 <frozen os>:711(__getitem__)
       90    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1619(_get_spec)
      158    0.000    0.000    0.001    0.000 cookiejar.py:636(eff_request_host)
       20    0.000    0.000    0.001    0.000 __init__.py:270(findall)
       56    0.000    0.000    0.001    0.000 cookiejar.py:726(is_third_party)
       58    0.000    0.000    0.001    0.000 networking.py:73(__init__)
     3791    0.001    0.000    0.001    0.000 {built-in method builtins.getattr}
        3    0.000    0.000    0.001    0.000 lazy_extractors.py:7457(suitable)
       18    0.000    0.000    0.001    0.000 common.py:428(url)
        1    0.000    0.000    0.001    0.001 YoutubeDL.py:2217(_select_formats)
       92    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:833(spec_from_file_location)
      204    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1500(_path_importer_cache)
      701    0.001    0.000    0.001    0.000 _utils.py:4826(join_nonempty)
     1186    0.001    0.000    0.001    0.000 jsinterp.py:367(_index)
        1    0.000    0.000    0.001    0.001 lazy_extractors.py:12180(suitable)
        9    0.000    0.000    0.001    0.000 _base.py:621(_extract_session_index)
       74    0.000    0.000    0.001    0.000 _local.py:227(__str__)
      129    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:124(setdefault)
      146    0.001    0.000    0.001    0.000 _utils.py:943(bug_reports_message)
       61    0.000    0.000    0.001    0.000 networking.py:179(update)
      222    0.000    0.000    0.001    0.000 locale.py:582(getlocale)
       12    0.000    0.000    0.001    0.000 _base.py:513(_ytcfg_get_safe)
      4/2    0.000    0.000    0.001    0.001 YoutubeDL.py:2455(selector_function)
        1    0.000    0.000    0.001    0.001 ffmpeg.py:439(FFmpegExtractAudioPP)
      4/1    0.000    0.000    0.001    0.001 YoutubeDL.py:2552(final_selector)
        1    0.000    0.000    0.001    0.001 _utils.py:2397(PlaylistEntries)
       20    0.000    0.000    0.001    0.000 cookiejar.py:949(set_ok)
        1    0.000    0.000    0.001    0.001 YoutubeDL.py:2466(selector_function)
        2    0.000    0.000    0.001    0.001 YoutubeDL.py:2476(selector_function)
     2605    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
     3765    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 lazy_extractors.py:8778(suitable)
     3197    0.001    0.000    0.001    0.000 _compiler.py:31(_combine_flags)
        1    0.000    0.000    0.001    0.001 _base.py:462(_initialize_pref)
       21    0.000    0.000    0.001    0.000 YoutubeDL.py:3830(_list_format_headers)
      820    0.001    0.000    0.001    0.000 jsinterp.py:38(wrapped)
       81    0.000    0.000    0.001    0.000 traversal.py:138(<genexpr>)
        1    0.000    0.000    0.001    0.001 Cryptodome.py:1(<module>)
        1    0.000    0.000    0.001    0.001 lazy_extractors.py:15078(suitable)
       29    0.000    0.000    0.001    0.000 _utils.py:3160(determine_protocol)
        1    0.000    0.000    0.001    0.001 lazy_extractors.py:8836(suitable)
       11    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1487(_path_hooks)
       76    0.001    0.000    0.001    0.000 enum.py:354(__setitem__)
     2941    0.001    0.000    0.001    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.001    0.001 lazy_extractors.py:4381(suitable)
      5/4    0.000    0.000    0.001    0.000 _utils.py:1309(datetime_from_str)
       18    0.000    0.000    0.001    0.000 _local.py:568(iterdir)
        1    0.000    0.000    0.001    0.001 lazy_extractors.py:10262(suitable)
        6    0.000    0.000    0.001    0.000 common.py:490(update)
       12    0.000    0.000    0.001    0.000 cookies.py:542(merge_cookies)
        6    0.000    0.000    0.001    0.000 lazy_extractors.py:13389(<genexpr>)
        6    0.000    0.000    0.001    0.000 common.py:981(_guess_encoding_from_content)
